nominal;data;curs;cdx
1;09.12.2020;"73.6618";Доллар США
1;08.12.2020;"74.2506";Доллар США
1;05.12.2020;"74.2529";Доллар США
1;04.12.2020;"75.1996";Доллар США
1;03.12.2020;"75.6151";Доллар США
1;02.12.2020;"76.3203";Доллар США
1;01.12.2020;"76.1999";Доллар США
1;28.11.2020;"75.8599";Доллар США
1;27.11.2020;"75.4518";Доллар США
1;26.11.2020;"75.4727";Доллар США
1;25.11.2020;"75.8146";Доллар США
1;24.11.2020;"75.76";Доллар США
1;21.11.2020;"76.012";Доллар США
1;20.11.2020;"76.2627";Доллар США
1;19.11.2020;"75.9268";Доллар США
1;18.11.2020;"76.253";Доллар США
1;17.11.2020;"76.9197";Доллар США
1;14.11.2020;"77.3262";Доллар США
1;13.11.2020;"77.1148";Доллар США
1;12.11.2020;"76.2075";Доллар США
1;11.11.2020;"76.3978";Доллар США
1;10.11.2020;"76.9515";Доллар США
1;07.11.2020;"77.1875";Доллар США
1;06.11.2020;"78.4559";Доллар США
1;04.11.2020;"80.0006";Доллар США
1;03.11.2020;"80.5749";Доллар США
1;31.10.2020;"79.3323";Доллар США
1;30.10.2020;"78.8699";Доллар США
1;29.10.2020;"77.552";Доллар США
1;28.10.2020;"76.4556";Доллар США
1;27.10.2020;"76.4443";Доллар США
1;24.10.2020;"76.4667";Доллар США
1;23.10.2020;"77.0809";Доллар США
1;22.10.2020;"77.0322";Доллар США
1;21.10.2020;"77.778";Доллар США
1;20.10.2020;"77.9241";Доллар США
1;17.10.2020;"77.9644";Доллар США
1;16.10.2020;"77.9461";Доллар США
1;15.10.2020;"77.2759";Доллар США
1;14.10.2020;"77.2855";Доллар США
1;13.10.2020;"77.0239";Доллар США
1;10.10.2020;"77.0284";Доллар США
1;09.10.2020;"77.9157";Доллар США
1;08.10.2020;"78.0921";Доллар США
1;07.10.2020;"78.5119";Доллар США
1;06.10.2020;"78.1281";Доллар США
1;03.10.2020;"78.0915";Доллар США
1;02.10.2020;"77.2774";Доллар США
1;01.10.2020;"78.7847";Доллар США
1;30.09.2020;"79.6845";Доллар США
1;29.09.2020;"78.6713";Доллар США
1;26.09.2020;"76.8195";Доллар США
1;25.09.2020;"77.178";Доллар США
1;24.09.2020;"76.3545";Доллар США
1;23.09.2020;"76.2711";Доллар США
1;22.09.2020;"76.0381";Доллар США
1;19.09.2020;"75.0319";Доллар США
1;18.09.2020;"75.1941";Доллар США
1;17.09.2020;"74.9278";Доллар США
1;16.09.2020;"75.1884";Доллар США
1;15.09.2020;"74.7148";Доллар США
1;12.09.2020;"74.8896";Доллар США
1;11.09.2020;"75.5274";Доллар США
1;10.09.2020;"76.0713";Доллар США
1;09.09.2020;"75.9645";Доллар США
1;08.09.2020;"75.591";Доллар США
1;05.09.2020;"75.1823";Доллар США
1;04.09.2020;"75.468";Доллар США
1;03.09.2020;"73.8588";Доллар США
1;02.09.2020;"73.5849";Доллар США
1;01.09.2020;"73.8039";Доллар США
1;29.08.2020;"74.6382";Доллар США
1;28.08.2020;"75.2354";Доллар США
1;27.08.2020;"75.5379";Доллар США
1;26.08.2020;"74.5126";Доллар США
1;25.08.2020;"74.4184";Доллар США
1;22.08.2020;"74.0999";Доллар США
1;21.08.2020;"73.7711";Доллар США
